lncrna-length,mrna-length,lncrna-GC%,mrna-GC%,lncrna-rel_acc_len_ratio,mrna-rel_acc_len_ratio,hybrid_energy(kcal/mol),lncrna_rel_GC_ratio,Target
2659,3449,0.495675066,0.583647434,0.185784129,0.166425051,-162.1,0.376422653,1
2314,16321,0.473638721,0.549108511,0.301642178,0.336989155,-110.4,0.375562225,0
2484,1752,0.392914654,0.572488584,0.21900161,0.212899543,-85.1,0.265030208,1
1052,509,0.507604563,0.493123772,0.149239544,0.341846758,-20.5,0.211904762,0
8844,6487,0.384328358,0.439648528,0.184758028,0.215045476,-307.5,0.298660914,0
1258,2722,0.399841017,0.611682586,0.278219396,0.132990448,-64.5,0.305721173,1
3681,4840,0.3765281170000001,0.34214876,0.228470524,0.251446281,-199.2,0.286365933,0
4139,16321,0.507852138,0.549108511,0.159700411,0.336989155,-260.1,0.34455187299999995,0
4989,12019,0.431348968,0.447874199,0.194026859,0.213245694,-328.1,0.287133853,0
1547,12317,0.569489334,0.5545993339999999,0.12798965699999998,0.158561338,-92.7,0.426679934,0
8545,12019,0.40514921,0.447874199,0.18502048,0.213245694,-538.7,0.302664309,0
2690,8003,0.404460967,0.61589404,0.2,0.281144571,-145.4,0.321081905,0
22743,1436,0.440531152,0.623955432,0.187662138,0.155988858,-177.2,0.447077848,1
1698,11062,0.314487633,0.565449286,0.28621908100000004,0.13532815,-170.8,0.254285252,0
129,7311,0.457364341,0.522637122,0.263565891,0.164409793,-19.5,0.193108974,0
629,4127,0.4992050870000001,0.431790647,0.125596184,0.21541071,-38.3,0.394016698,1
1653,1475,0.568663037,0.5125423729999999,0.134906231,0.223050847,-35.2,0.328699112,1
852,16321,0.483568075,0.549108511,0.15492957699999998,0.336989155,-68.0,0.38110324,0
9994,3435,0.5177106260000001,0.390393013,0.15599359599999998,0.211935953,-237.9,0.347275568,0
8606,12317,0.379037881,0.5545993339999999,0.188589356,0.158561338,-403.2,0.305114928,0
2818,8702,0.424414478,0.3982992420000001,0.195173882,0.213743967,-190.9,0.309079424,0
1731,12019,0.573079145,0.447874199,0.138070479,0.213245694,-104.2,0.460107624,0
200,3308,0.53,0.659008464,0.455,0.106711004,-18.7,0.29375,0
22743,1868,0.440531152,0.562098501,0.187662138,0.111349036,-156.5,0.346603017,1
1595,12317,0.5755485889999999,0.5545993339999999,0.119122257,0.158561338,-85.7,0.397645666,0
3772,4127,0.427889714,0.431790647,0.176299046,0.21541071,-185.8,0.317788718,1
200,1255,0.53,0.557768924,0.455,0.100398406,-14.8,0.269444444,0
8844,11062,0.384328358,0.565449286,0.184758028,0.13532815,-366.2,0.31886221,0
8545,6477,0.40514921,0.61803304,0.18502048,0.107457156,-307.7,0.300306998,1
8302,4507,0.408335341,0.368315953,0.186942905,0.193920568,-277.7,0.265526644,0
200,1266,0.53,0.624802528,0.455,0.210900474,-19.4,0.225,0
3756,6738,0.479499468,0.561145741,0.126996805,0.22202434,-258.4,0.356671566,1
10120,7805,0.51798419,0.574887892,0.157213439,0.133376041,-380.1,0.403501096,0
9027,16321,0.387504154,0.549108511,0.184003545,0.336989155,-364.5,0.310624227,0
275,719,0.349090909,0.4575799720000001,0.189090909,0.292072323,-8.0,0.116666667,0
368,7311,0.54076087,0.522637122,0.095108696,0.164409793,-16.8,0.166666667,0
2659,8305,0.495675066,0.634075858,0.185784129,0.094521373,-166.2,0.397274469,0
4112,8702,0.410262646,0.3982992420000001,0.173881323,0.213743967,-229.4,0.300368644,0
1712,4001,0.360981308,0.494126468,0.179906542,0.160709823,-84.6,0.350794576,1
200,594,0.53,0.64983165,0.455,0.13636363599999998,-15.7,0.333333333,0
3756,755,0.479499468,0.5695364239999999,0.126996805,0.19602649,-79.9,0.376679578,1
855,8003,0.350877193,0.61589404,0.228070175,0.281144571,-81.6,0.284805968,0
10120,8305,0.51798419,0.634075858,0.157213439,0.094521373,-300.2,0.385681441,0
3535,12019,0.366619519,0.447874199,0.204526167,0.213245694,-265.0,0.29273725,0
200,1681,0.53,0.637715645,0.455,0.10707912,-7.6,0.0875,0
22743,453,0.440531152,0.5849889620000001,0.187662138,0.152317881,-53.5,0.31801470600000004,1
8498,3606,0.353141916,0.409040488,0.23970346,0.245146977,-368.2,0.291335411,0
362,418,0.458563536,0.502392344,0.212707182,0.215311005,-3.9,0.047619048,0
1735,2351,0.614409222,0.346660995,0.195389049,0.258188005,-82.5,0.448933666,0
10120,4001,0.51798419,0.494126468,0.157213439,0.160709823,-287.2,0.41612296,0
368,1016,0.54076087,0.654527559,0.095108696,0.071850394,-8.6,0.207070707,0
3756,1832,0.479499468,0.644650655,0.126996805,0.149563319,-109.2,0.432454835,1
3681,8003,0.3765281170000001,0.61589404,0.228470524,0.281144571,-169.4,0.317087339,0
1794,8305,0.546822742,0.634075858,0.186733556,0.094521373,-124.9,0.435906585,0
1957,16321,0.536024527,0.549108511,0.16555953,0.336989155,-120.4,0.413290371,0
8545,888,0.40514921,0.601351351,0.18502048,0.103603604,-68.4,0.377769142,1
10068,4001,0.517977751,0.494126468,0.155145014,0.160709823,-280.2,0.409631361,0
856,16321,0.447429907,0.549108511,0.207943925,0.336989155,-58.2,0.352096243,0
19296,5553,0.411795191,0.590491626,0.242278192,0.149648838,-442.8,0.340369129,0
10194,2505,0.518246027,0.371257485,0.15636649,0.188822355,-196.5,0.329551168,0
368,1358,0.54076087,0.6664212079999999,0.095108696,0.069955817,-13.4,0.166666667,0
3756,2205,0.479499468,0.590929705,0.126996805,0.103401361,-101.9,0.417272236,1
8302,1441,0.408335341,0.533657183,0.186942905,0.156141568,-124.0,0.362311616,1
19296,12317,0.411795191,0.5545993339999999,0.242278192,0.158561338,-712.2,0.31965192,0
7282,2351,0.495193628,0.346660995,0.187723153,0.258188005,-177.6,0.386656883,0
927,4518,0.421790723,0.504205401,0.100323625,0.178397521,-31.2,0.280828373,1
4262,11062,0.427029564,0.565449286,0.198967621,0.13532815,-224.0,0.29938485800000003,0
518,1212,0.405405405,0.742574257,0.32046332,0.069306931,-21.3,0.325324675,0
1628,8305,0.57985258,0.634075858,0.114250614,0.094521373,-81.7,0.479273689,0
2356,4507,0.630730051,0.368315953,0.165534805,0.193920568,-118.6,0.417365028,0
4665,8743,0.520257235,0.484845019,0.199571275,0.15818369,-265.9,0.367253741,0
660,16321,0.445454545,0.549108511,0.13030303,0.336989155,-38.0,0.393187831,0
200,1618,0.53,0.680469716,0.455,0.104449938,-18.2,0.377777778,0
22743,3679,0.440531152,0.5966295189999999,0.187662138,0.173960315,-322.5,0.398701609,1
1785,758,0.566946779,0.546174142,0.125490196,0.129287599,-26.1,0.46494709,1
200,6576,0.53,0.531173966,0.455,0.149635036,-25.4,0.408333333,0
2390,7805,0.571129707,0.574887892,0.145188285,0.133376041,-171.4,0.39955041,0
8779,12019,0.403462809,0.447874199,0.187037248,0.213245694,-555.9,0.296610654,0
10120,1310,0.51798419,0.382442748,0.157213439,0.199236641,-116.2,0.383419896,0
3873,3979,0.566485928,0.361648655,0.132713659,0.255591857,-162.7,0.409473729,0
10194,5744,0.518246027,0.511142061,0.15636649,0.166086351,-356.2,0.376847554,0
2364,16321,0.481387479,0.549108511,0.164128596,0.336989155,-147.0,0.340697794,0
1698,4840,0.314487633,0.34214876,0.28621908100000004,0.251446281,-126.4,0.250159978,0
1367,6347,0.350402341,0.39404443,0.307973665,0.165905152,-123.7,0.241480672,0
1785,16321,0.566946779,0.549108511,0.125490196,0.336989155,-69.5,0.434121305,0
3427,3449,0.363583309,0.583647434,0.190837467,0.166425051,-164.7,0.366817945,1
3873,1480,0.566485928,0.618918919,0.132713659,0.354054054,-98.4,0.459902285,0
22743,4246,0.440531152,0.6321243520000001,0.187662138,0.124587847,-338.6,0.397851486,1
275,882,0.349090909,0.638321995,0.189090909,0.13605442199999998,-5.5,0.0,0
8545,5473,0.40514921,0.473597661,0.18502048,0.168828796,-336.0,0.299922588,0
9994,719,0.5177106260000001,0.4575799720000001,0.15599359599999998,0.292072323,-106.9,0.39856885,0
1471,3979,0.356220258,0.361648655,0.298436438,0.255591857,-113.7,0.271039713,0
2338,4407,0.437125749,0.371454504,0.192044482,0.200136147,-134.2,0.2930244,1
918,4127,0.4291939,0.431790647,0.190631808,0.21541071,-73.8,0.291165719,1
368,1498,0.54076087,0.451935915,0.095108696,0.182242991,-13.0,0.166666667,0
8302,4518,0.408335341,0.504205401,0.186942905,0.178397521,-272.9,0.303411717,1
3756,2615,0.479499468,0.610325048,0.126996805,0.138432122,-145.9,0.424211412,1
8498,1310,0.353141916,0.382442748,0.23970346,0.199236641,-142.0,0.338010384,0
22743,2785,0.440531152,0.578096948,0.187662138,0.14254937199999998,-251.4,0.364263424,1
3756,875,0.479499468,0.582857143,0.126996805,0.136,-71.9,0.428553026,1
1325,8702,0.49509434,0.3982992420000001,0.172830189,0.213743967,-117.3,0.369967324,0
368,728,0.54076087,0.524725275,0.095108696,0.105769231,-5.6,0.083333333,0
3572,8702,0.356103024,0.3982992420000001,0.207446809,0.213743967,-223.0,0.250688777,0
5439,8003,0.4145982720000001,0.61589404,0.229086229,0.281144571,-189.4,0.340475226,0
3756,914,0.479499468,0.5645514220000001,0.126996805,0.188183807,-72.6,0.39440685,1
7201,8349,0.506179697,0.470834831,0.201638661,0.206012696,-329.3,0.33944096799999995,0
8545,5744,0.40514921,0.511142061,0.18502048,0.166086351,-347.2,0.281600662,0
8545,1372,0.40514921,0.509475219,0.18502048,0.168367347,-121.4,0.322838147,1
10194,3679,0.518246027,0.5966295189999999,0.15636649,0.173960315,-281.5,0.433220833,0
10120,1234,0.51798419,0.399513776,0.157213439,0.212317666,-131.4,0.433431083,0
22743,2594,0.440531152,0.541249036,0.187662138,0.15150347,-257.5,0.444474339,1
855,3449,0.350877193,0.583647434,0.228070175,0.166425051,-79.2,0.316121379,1
1148,2351,0.62456446,0.346660995,0.222996516,0.258188005,-73.7,0.413351646,0
22743,1575,0.440531152,0.538412698,0.187662138,0.17206349199999998,-178.1,0.444834142,1
3756,3115,0.479499468,0.627287319,0.126996805,0.133868379,-131.2,0.382890031,1
200,3459,0.53,0.640647586,0.455,0.108123735,-26.6,0.29375,0
22743,1889,0.440531152,0.620963473,0.187662138,0.182636316,-249.2,0.449556908,1
4989,11062,0.431348968,0.565449286,0.194026859,0.13532815,-258.9,0.291085132,0
869,16321,0.449942463,0.549108511,0.18872267,0.336989155,-62.7,0.301800977,0
8779,1681,0.403462809,0.637715645,0.187037248,0.10707912,-104.6,0.359434683,1
922,4507,0.6008676789999999,0.368315953,0.292841649,0.193920568,-75.0,0.442771,0
1471,8751,0.356220258,0.561421552,0.298436438,0.159867444,-154.0,0.278289072,0
5018,4507,0.365683539,0.368315953,0.137704265,0.193920568,-186.4,0.255417034,0
4139,12019,0.507852138,0.447874199,0.159700411,0.213245694,-330.0,0.324562487,0
3756,833,0.479499468,0.668667467,0.126996805,0.201680672,-76.0,0.338603815,1
22743,2296,0.440531152,0.633710801,0.187662138,0.144599303,-217.1,0.425957958,1
10194,2434,0.518246027,0.424404273,0.15636649,0.209942482,-211.0,0.395620782,0
3992,1310,0.533567134,0.382442748,0.230711423,0.199236641,-97.5,0.410069928,0
3756,2509,0.479499468,0.557592666,0.126996805,0.140294938,-132.9,0.3789933170000001,1
8545,571,0.40514921,0.437828371,0.18502048,0.222416813,-57.5,0.238291312,1
1735,8702,0.563688761,0.3982992420000001,0.134293948,0.213743967,-95.8,0.406146633,0
1944,4127,0.427469136,0.431790647,0.1718107,0.21541071,-141.7,0.325770685,1
2362,1999,0.6303979679999999,0.583291646,0.16426757,0.2016008,-103.7,0.486581469,1
9027,7158,0.387504154,0.411846885,0.184003545,0.197122101,-371.3,0.294459917,0
4289,12019,0.4220097920000001,0.447874199,0.194217766,0.213245694,-287.2,0.252841851,0
8302,16321,0.408335341,0.549108511,0.186942905,0.336989155,-415.4,0.326333191,0
9701,4644,0.466343676,0.611541774,0.21750335,0.13178294599999998,-375.3,0.364839979,0
4881,6347,0.401557058,0.39404443,0.175578775,0.165905152,-220.5,0.31226091,0
10068,2732,0.517977751,0.455710102,0.155145014,0.231698389,-246.7,0.357526129,0
2362,2641,0.6303979679999999,0.697841727,0.16426757,0.101476713,-113.2,0.562655667,0
1325,16321,0.49509434,0.549108511,0.172830189,0.336989155,-114.4,0.360513098,0
8779,8751,0.403462809,0.561421552,0.187037248,0.159867444,-393.5,0.293212244,1
22743,917,0.440531152,0.664122137,0.187662138,0.13740458,-112.3,0.489179152,1
9701,1480,0.466343676,0.618918919,0.21750335,0.354054054,-256.4,0.405501318,0
1506,3420,0.570385126,0.597076023,0.12881806099999998,0.129824561,-65.4,0.427923845,1
1965,4127,0.49821883,0.431790647,0.125699746,0.21541071,-118.0,0.364638734,1
988,16321,0.555668016,0.549108511,0.149797571,0.336989155,-77.3,0.5279100529999999,0
783,4127,0.481481481,0.431790647,0.174968072,0.21541071,-53.6,0.265013774,1
4320,1234,0.557175926,0.399513776,0.136805556,0.212317666,-96.7,0.430950685,0
22743,4199,0.440531152,0.667778042,0.187662138,0.105025006,-335.1,0.404805239,1
368,4953,0.54076087,0.6587926510000001,0.095108696,0.130627902,-16.0,0.207070707,0
3531,12019,0.41489663,0.447874199,0.180968564,0.213245694,-271.5,0.344162135,0
2159,4127,0.374247337,0.431790647,0.230662344,0.21541071,-143.4,0.268559885,1
200,7805,0.53,0.574887892,0.455,0.133376041,-26.6,0.3616666670000001,0
3132,2520,0.350574713,0.505555556,0.186781609,0.18015873,-100.5,0.30316940000000003,1
1258,8003,0.399841017,0.61589404,0.278219396,0.281144571,-67.1,0.301517093,0
1621,1475,0.566933991,0.5125423729999999,0.117828501,0.223050847,-29.8,0.311467341,1
3873,6995,0.566485928,0.5601143670000001,0.132713659,0.15968549,-210.9,0.405825605,0
10120,5550,0.51798419,0.542342342,0.157213439,0.161441441,-330.0,0.363496471,0
2396,12317,0.532971619,0.5545993339999999,0.152337229,0.158561338,-181.4,0.4123098670000001,0
3756,2785,0.479499468,0.578096948,0.126996805,0.14254937199999998,-142.3,0.34776532200000004,1
1765,12019,0.559773371,0.447874199,0.145609065,0.213245694,-171.8,0.387652958,0
9701,5507,0.466343676,0.475031778,0.21750335,0.161249319,-392.1,0.35608394,0
3756,2993,0.479499468,0.575342466,0.126996805,0.17373872399999998,-157.7,0.386835776,1
8302,8743,0.408335341,0.484845019,0.186942905,0.15818369,-407.2,0.294906388,0
10194,2351,0.518246027,0.346660995,0.15636649,0.258188005,-218.8,0.370064766,0
8779,12317,0.403462809,0.5545993339999999,0.187037248,0.158561338,-511.0,0.30036982,0
1194,4127,0.521775544,0.431790647,0.13651591300000002,0.21541071,-90.6,0.361132444,1
8779,1853,0.403462809,0.617377226,0.187037248,0.109552078,-98.1,0.318387454,1
1303,4407,0.397544129,0.371454504,0.27321565600000003,0.200136147,-79.7,0.313143153,1
3756,4743,0.479499468,0.479021716,0.126996805,0.17815728399999994,-227.6,0.33948123,1
2356,8702,0.630730051,0.3982992420000001,0.165534805,0.213743967,-156.6,0.478841075,0
368,858,0.54076087,0.548951049,0.095108696,0.130536131,-4.1,0.0,0
3756,837,0.479499468,0.616487455,0.126996805,0.149342891,-53.9,0.424143693,1
3756,3979,0.479499468,0.361648655,0.126996805,0.255591857,-189.0,0.368696932,0
7282,5359,0.495193628,0.375816384,0.187723153,0.16346333300000002,-255.9,0.34467079799999994,0
200,571,0.53,0.437828371,0.455,0.222416813,-8.6,0.0875,0
5018,8349,0.365683539,0.470834831,0.137704265,0.206012696,-225.7,0.270094135,0
7201,6584,0.506179697,0.491950182,0.201638661,0.195777643,-327.9,0.368720695,0
5714,1480,0.590304515,0.618918919,0.12583129199999998,0.354054054,-111.8,0.483787879,0
22743,4644,0.440531152,0.611541774,0.187662138,0.13178294599999998,-413.5,0.4036342,1
200,1374,0.53,0.614992722,0.455,0.131732169,-14.5,0.316666667,0
8545,1853,0.40514921,0.617377226,0.18502048,0.109552078,-101.7,0.335801415,1
2852,16321,0.448807854,0.549108511,0.217741935,0.336989155,-176.3,0.328131461,0
7282,8003,0.495193628,0.61589404,0.187723153,0.281144571,-289.6,0.371543604,0
8844,16321,0.384328358,0.549108511,0.184758028,0.336989155,-375.9,0.306334383,0
5018,7158,0.365683539,0.411846885,0.137704265,0.197122101,-223.9,0.251964101,0
275,6584,0.349090909,0.491950182,0.189090909,0.195777643,-19.1,0.098611111,0
22743,1019,0.440531152,0.605495584,0.187662138,0.144259078,-120.3,0.350599516,1
200,858,0.53,0.548951049,0.455,0.130536131,-11.3,0.225,0
2356,3827,0.630730051,0.630258688,0.165534805,0.08178730099999999,-109.5,0.514414983,0
200,6995,0.53,0.5601143670000001,0.455,0.15968549,-33.7,0.3616666670000001,0
1628,7158,0.57985258,0.411846885,0.114250614,0.197122101,-89.4,0.464902534,0
22743,2601,0.440531152,0.551326413,0.187662138,0.107266436,-201.7,0.387380705,1
5822,6576,0.588801099,0.531173966,0.126417039,0.149635036,-217.9,0.467486372,0
1735,7158,0.614409222,0.411846885,0.195389049,0.197122101,-96.2,0.414273192,0
1610,16321,0.502484472,0.549108511,0.134161491,0.336989155,-90.4,0.396765301,0
3756,585,0.479499468,0.656410256,0.126996805,0.181196581,-64.3,0.417353301,1
852,509,0.483568075,0.493123772,0.15492957699999998,0.341846758,-25.6,0.212311894,0
1656,16321,0.574879227,0.549108511,0.125603865,0.336989155,-66.0,0.439306321,0
842,16321,0.605700713,0.549108511,0.242280285,0.336989155,-54.6,0.393018724,0
22743,1716,0.440531152,0.658508159,0.187662138,0.144522145,-182.4,0.419157486,1
10194,6487,0.518246027,0.439648528,0.15636649,0.215045476,-381.6,0.4024561720000001,0
22743,418,0.440531152,0.502392344,0.187662138,0.215311005,-47.9,0.326795249,1
19296,8349,0.411795191,0.470834831,0.242278192,0.206012696,-559.2,0.29618147300000003,0
22743,2723,0.440531152,0.512669849,0.187662138,0.275431509,-350.5,0.389762334,0
1687,758,0.574392413,0.546174142,0.134558388,0.129287599,-26.2,0.374895572,1
1227,16321,0.509372453,0.549108511,0.096169519,0.336989155,-48.9,0.26505692,0
7282,5167,0.495193628,0.48345268,0.187723153,0.166053803,-293.4,0.39318405,0
842,12019,0.605700713,0.447874199,0.242280285,0.213245694,-80.9,0.405017136,0
3756,783,0.479499468,0.593869732,0.126996805,0.077905492,-38.7,0.379802489,1
453,1057,0.390728477,0.741721854,0.26931567300000003,0.145695364,-26.0,0.201600601,0
2314,7805,0.473638721,0.574887892,0.301642178,0.133376041,-130.6,0.430422355,0
8779,2141,0.403462809,0.634283045,0.187037248,0.120037366,-137.2,0.31777103,1
8302,8349,0.408335341,0.470834831,0.186942905,0.206012696,-452.7,0.271535037,1
10120,4811,0.51798419,0.5977967160000001,0.157213439,0.102265641,-263.0,0.44550712,0
424,735,0.356132075,0.46122449,0.20990566,0.274829932,-18.2,0.172338247,0
8302,2902,0.408335341,0.5389386629999999,0.186942905,0.141281875,-177.2,0.319571106,1
599,4127,0.462437396,0.431790647,0.146911519,0.21541071,-55.2,0.372752525,1
2891,16321,0.399515738,0.549108511,0.222068488,0.336989155,-147.0,0.309121906,0
3873,1433,0.566485928,0.6587578510000001,0.132713659,0.295184927,-61.5,0.452777778,0
19296,6477,0.411795191,0.61803304,0.242278192,0.107457156,-427.1,0.337239104,0
22743,1859,0.440531152,0.596019365,0.187662138,0.138784293,-176.2,0.346293266,1
8302,509,0.408335341,0.493123772,0.186942905,0.341846758,-69.0,0.291429845,0
19296,4785,0.411795191,0.49968652,0.242278192,0.183908046,-367.3,0.303433248,0
2730,7158,0.550915751,0.411846885,0.176190476,0.197122101,-146.6,0.419230695,0
8302,523,0.408335341,0.546845124,0.186942905,0.147227533,-34.8,0.255232862,1
3951,8305,0.5261958999999999,0.634075858,0.192862566,0.094521373,-187.8,0.392614023,0
922,11062,0.6008676789999999,0.565449286,0.292841649,0.13532815,-130.4,0.431603333,0
3918,7158,0.529862175,0.411846885,0.219754977,0.197122101,-233.5,0.378142133,0
1595,8751,0.5755485889999999,0.561421552,0.119122257,0.159867444,-119.7,0.401648466,0
500,1523,0.36,0.640840446,0.29,0.133946159,-35.6,0.313110699,1
3756,1368,0.479499468,0.662280702,0.126996805,0.096491228,-92.0,0.398449604,1
8302,6738,0.408335341,0.561145741,0.186942905,0.22202434,-343.7,0.308859902,0
1696,8003,0.483490566,0.61589404,0.182193396,0.281144571,-119.4,0.390447929,0
1687,5359,0.557794902,0.375816384,0.12566686400000002,0.16346333300000002,-81.4,0.405840143,0
10120,4127,0.51798419,0.431790647,0.157213439,0.21541071,-321.8,0.376496003,0
3442,16321,0.369843114,0.549108511,0.17315514199999998,0.336989155,-163.7,0.293176259,0
4245,4407,0.385394582,0.371454504,0.217432273,0.200136147,-182.3,0.288929356,1
22743,2046,0.440531152,0.590909091,0.187662138,0.116813294,-149.7,0.353775929,1
8545,4840,0.40514921,0.34214876,0.18502048,0.251446281,-325.5,0.274609927,0
22743,595,0.440531152,0.541176471,0.187662138,0.250420168,-101.2,0.365792955,1
8302,12317,0.408335341,0.5545993339999999,0.186942905,0.158561338,-480.6,0.304918278,0
1734,16321,0.441753172,0.549108511,0.237600923,0.336989155,-106.8,0.33991702700000004,0
5822,3367,0.588801099,0.615384615,0.126417039,0.099495099,-179.9,0.51036235,0
8779,646,0.403462809,0.547987616,0.187037248,0.165634675,-60.6,0.302348254,1
3992,6477,0.533567134,0.61803304,0.230711423,0.107457156,-227.4,0.419347851,0
2857,16321,0.380119006,0.549108511,0.193559678,0.336989155,-133.0,0.289896562,0
4320,8426,0.557175926,0.5553050079999999,0.136805556,0.164372181,-259.4,0.438638214,0
2356,1255,0.630730051,0.557768924,0.165534805,0.100398406,-47.5,0.369122383,1
22743,1473,0.440531152,0.598778004,0.187662138,0.100475221,-114.0,0.396264968,1
776,1752,0.340206186,0.572488584,0.246134021,0.212899543,-40.3,0.2845005,1
8302,4447,0.408335341,0.403418035,0.186942905,0.22554531100000005,-320.6,0.272685029,0
1785,2351,0.566946779,0.346660995,0.125490196,0.258188005,-43.7,0.462651727,0
1148,6995,0.62456446,0.5601143670000001,0.222996516,0.15968549,-144.8,0.458751212,0
200,509,0.53,0.493123772,0.455,0.341846758,-14.0,0.377777778,0
615,1752,0.458536585,0.572488584,0.138211382,0.212899543,-35.5,0.359690657,1
797,16321,0.56587202,0.549108511,0.109159348,0.336989155,-49.5,0.432670455,0
3756,3785,0.479499468,0.563011889,0.126996805,0.181505945,-170.3,0.358852054,1
3756,1180,0.479499468,0.610169492,0.126996805,0.083050847,-61.5,0.428589035,1
9994,3979,0.5177106260000001,0.361648655,0.15599359599999998,0.255591857,-368.5,0.388881234,0
1471,4840,0.356220258,0.34214876,0.298436438,0.251446281,-140.5,0.253566434,0
4572,4840,0.454286964,0.34214876,0.158573928,0.251446281,-206.5,0.342662089,0
22743,16321,0.440531152,0.549108511,0.187662138,0.336989155,-816.2,0.35082157700000005,1
368,1433,0.54076087,0.6587578510000001,0.095108696,0.295184927,-10.8,0.207070707,0
200,3669,0.53,0.666666667,0.455,0.099209594,-19.0,0.29375,0
8779,1222,0.403462809,0.523731588,0.187037248,0.126022913,-96.0,0.370959025,1
768,8702,0.59765625,0.3982992420000001,0.231770833,0.213743967,-86.3,0.437265014,0
8498,8003,0.353141916,0.61589404,0.23970346,0.281144571,-272.6,0.309924325,0
8302,1681,0.408335341,0.637715645,0.186942905,0.10707912,-100.5,0.364495798,1
275,6477,0.349090909,0.61803304,0.189090909,0.107457156,-12.1,0.116666667,0
2539,4407,0.442300118,0.371454504,0.201260339,0.200136147,-142.8,0.321001945,1
1099,8003,0.499545041,0.61589404,0.191992721,0.281144571,-71.4,0.261511405,0
3756,1721,0.479499468,0.64323068,0.126996805,0.116211505,-101.2,0.415814895,1
3805,4127,0.429434954,0.431790647,0.193429698,0.21541071,-190.9,0.318389838,1
2197,16321,0.3937187070000001,0.549108511,0.211652253,0.336989155,-105.6,0.300836834,0
8545,2954,0.40514921,0.570074475,0.18502048,0.15368991199999998,-197.8,0.321399493,1
1698,4507,0.314487633,0.368315953,0.28621908100000004,0.193920568,-148.9,0.226849146,0
3441,4127,0.376053473,0.431790647,0.23016565,0.21541071,-187.9,0.297699567,1
8844,4507,0.384328358,0.368315953,0.184758028,0.193920568,-285.1,0.307079908,0
3756,8751,0.479499468,0.561421552,0.126996805,0.159867444,-235.6,0.35870247,0
1734,4127,0.441753172,0.431790647,0.237600923,0.21541071,-121.5,0.323462337,1
3756,904,0.479499468,0.534292035,0.126996805,0.125,-42.3,0.34269290700000005,1
1653,8702,0.568663037,0.3982992420000001,0.134906231,0.213743967,-87.3,0.406468128,0
3492,12317,0.37628866,0.5545993339999999,0.227090493,0.158561338,-267.6,0.31258805,0
3795,8305,0.428722003,0.634075858,0.17997365,0.094521373,-201.6,0.361846729,0
8779,2856,0.403462809,0.658263305,0.187037248,0.120448179,-138.3,0.308943576,1
8545,1438,0.40514921,0.5417246179999999,0.18502048,0.207232267,-140.1,0.31789406,1
2314,1700,0.473638721,0.705294118,0.301642178,0.103529412,-65.0,0.301903652,1
4190,12019,0.454892601,0.447874199,0.213842482,0.213245694,-360.2,0.309225387,0
1621,8003,0.566933991,0.61589404,0.117828501,0.281144571,-86.5,0.445552011,0
3756,2707,0.479499468,0.527521241,0.126996805,0.177318064,-147.3,0.40259495,1
22743,3176,0.440531152,0.498425693,0.187662138,0.170654912,-292.1,0.3441042,1
22743,4811,0.440531152,0.5977967160000001,0.187662138,0.102265641,-356.5,0.384493455,1
4986,12317,0.431407942,0.5545993339999999,0.192940233,0.158561338,-247.8,0.278423533,0
3427,8003,0.363583309,0.61589404,0.190837467,0.281144571,-168.9,0.341217509,0
4499,4840,0.424094243,0.34214876,0.194932207,0.251446281,-185.5,0.240818411,0
8302,6584,0.408335341,0.491950182,0.186942905,0.195777643,-385.8,0.306810751,0
1735,3435,0.614409222,0.390393013,0.195389049,0.211935953,-79.2,0.477754964,0
5714,509,0.590304515,0.493123772,0.12583129199999998,0.341846758,-63.0,0.407547399,0
8779,2707,0.403462809,0.527521241,0.187037248,0.177318064,-201.7,0.336203346,1
500,1209,0.36,0.696443342,0.29,0.080231596,-21.8,0.262468434,0
2278,8003,0.465759438,0.61589404,0.195346795,0.281144571,-141.0,0.378654293,0
3918,2351,0.529862175,0.346660995,0.219754977,0.258188005,-140.9,0.365233468,0
1528,3449,0.443717277,0.583647434,0.314136126,0.166425051,-112.6,0.387798044,1
8606,2351,0.379037881,0.346660995,0.188589356,0.258188005,-172.9,0.259811327,0
129,8743,0.457364341,0.484845019,0.263565891,0.15818369,-21.2,0.193108974,0
5714,4811,0.590304515,0.5977967160000001,0.12583129199999998,0.102265641,-181.1,0.47930629,0
3756,1498,0.479499468,0.451935915,0.126996805,0.182242991,-103.7,0.362685899,1
2314,3979,0.473638721,0.361648655,0.301642178,0.255591857,-136.3,0.3396349,0
1471,4127,0.356220258,0.431790647,0.298436438,0.21541071,-100.0,0.245796849,1
368,1901,0.54076087,0.503419253,0.095108696,0.203051026,-12.8,0.083333333,0
22743,1433,0.440531152,0.6587578510000001,0.187662138,0.295184927,-113.0,0.460004907,1
1793,11062,0.317902956,0.565449286,0.27495817100000003,0.13532815,-172.1,0.252495942,0
1902,4127,0.438485804,0.431790647,0.239747634,0.21541071,-140.3,0.34885657299999995,1
200,8702,0.53,0.3982992420000001,0.455,0.213743967,-32.0,0.3616666670000001,0
988,509,0.555668016,0.493123772,0.149797571,0.341846758,-34.5,0.496626984,0
10120,2434,0.51798419,0.424404273,0.157213439,0.209942482,-206.1,0.372000976,0
22743,5183,0.440531152,0.564152036,0.187662138,0.142581516,-397.6,0.399278013,1
